SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM
191300,Minden,Minden,85.94729361,85.94729361
191400,Kaimai,Kaimai,327.8869721,327.8869721
191500,Kopurererua,Kopurererua,18.2569733,18.2569733
191600,Kaitemako (Western Bay of Plenty District),Kaitemako (Western Bay of Plenty District),75.76215503,75.76215503
191700,Waiorohi,Waiorohi,152.6582137,152.6582137
191800,Otawa,Otawa,151.5664424,151.5664424
191900,Te Puke West,Te Puke West,9.406492089,9.406492089
192000,Rangiuru,Rangiuru,220.4563594,220.4563594
192100,Te Puke East,Te Puke East,3.983191887,3.983191887
192300,Maketu,Maketu,5.154551226,5.154551226
192400,Pukehina Beach,Pukehina Beach,1.566248119,1.566248119
192500,Pongakawa,Pongakawa,389.0455702,389.0455702
192600,Matua North,Matua North,1.24158527,1.24158527
192800,Mount Maunganui North,Mount Maunganui North,2.029150178,2.029150178
192900,Matua South,Matua South,1.202808402,1.202808402
193000,Bethlehem North,Bethlehem North,5.120553603,5.120553603
193100,Bellevue,Bellevue,1.715270991,1.715270991
193200,Otūmoetai North,Otumoetai North,1.720959689,1.720959689
193300,Otūmoetai South,Otumoetai South,1.599772067,1.599772067
193400,Brookfield West,Brookfield West,1.051747287,1.051747287
193500,Bethlehem Central,Bethlehem Central,4.267648719,4.267648719
193600,Brookfield East,Brookfield East,1.321881693,1.321881693
193700,Mount Maunganui South,Mount Maunganui South,0.941873611,0.941873611
193800,Tauranga Central,Tauranga Central,3.38056766,3.38056766
193900,Mount Maunganui Central,Mount Maunganui Central,6.912087083,6.912087083
194000,Judea,Judea,0.883604219,0.883604219
194100,Te Reti,Te Reti,1.7301639,1.7301639
194200,Bethlehem South,Bethlehem South,4.482425472,4.482425472
194300,Omanu Beach,Omanu Beach,1.024253668,1.024253668
194400,Tauranga Hospital,Tauranga Hospital,1.941022546,1.941022546
194500,Tauriko,Tauriko,6.81923929,6.81923929
194600,Gate Pa,Gate Pa,2.069808123,2.069808123
194700,Greerton South,Greerton South,2.807944279,2.807944279
194800,Tauranga South,Tauranga South,2.391699313,2.391699313
194900,Arataki North,Arataki North,2.160515124,2.160515124
195000,Matapihi,Matapihi,3.938717009,3.938717009
195100,Pyes Pa West,Pyes Pa West,4.63416586,4.63416586
195200,Greerton North,Greerton North,1.395410642,1.395410642
195300,Yatton Park,Yatton Park,0.903537438,0.903537438
195400,Pyes Pa North,Pyes Pa North,1.971138174,1.971138174
195500,Arataki South,Arataki South,0.987230129,0.987230129
195600,Pyes Pa South,Pyes Pa South,1.832426091,1.832426091
195700,Poike,Poike,1.291760833,1.291760833
195800,Te Maunga North,Te Maunga North,1.170680418,1.170680418
195900,Maungatapu,Maungatapu,1.685047547,1.685047547
196000,Hairini,Hairini,1.844663451,1.844663451
196100,Pyes Pa East,Pyes Pa East,2.430105318,2.430105318
196200,Te Maunga South,Te Maunga South,2.316655046,2.316655046
196300,Kaitemako (Tauranga City),Kaitemako (Tauranga City),3.743054912,3.743054912
196400,Ohauiti,Ohauiti,3.40557706,3.40557706
196500,Baypark-Kairua,Baypark-Kairua,12.93362273,12.93362273
196600,Welcome Bay West,Welcome Bay West,1.11373492,1.11373492
196700,Welcome Bay East,Welcome Bay East,3.690850944,3.690850944
196800,Pacific View,Pacific View,1.162757716,1.162757716
196900,Welcome Bay South,Welcome Bay South,3.108473108,3.108473108
197000,Palm Beach North,Palm Beach North,1.094540906,1.094540906
197100,Palm Beach South-Gravatt,Palm Beach South-Gravatt,2.388101289,2.388101289
197200,Papamoa Beach North,Papamoa Beach North,1.398200719,1.398200719
197300,Doncaster,Doncaster,2.345968139,2.345968139
197400,Papamoa Beach South,Papamoa Beach South,1.37883541,1.37883541
197500,Motiti,Motiti,1.247568696,1.247568696
197600,Wairakei,Wairakei,12.90693774,12.90693774
197700,Tui Ridge,Tui Ridge,220.9225695,220.9225695
197800,Arahiwi,Arahiwi,62.85587923,62.85587923
197900,Ngongotahā Valley,Ngongotaha Valley,177.5047431,177.5047431
198000,Hamurana,Hamurana,8.353674888,8.353674888
198100,Ngongotahā East,Ngongotaha East,2.871777558,2.871777558
198200,Ngongotahā West,Ngongotaha West,1.444567369,1.444567369
198300,Inland water Lake Rotorua,Inland water Lake Rotorua,0,81.05152767
198400,Ngongotahā South,Ngongotaha South,8.588706842,8.588706842
198500,Selwyn Heights,Selwyn Heights,0.896447663,0.896447663
198600,Pleasant Heights,Pleasant Heights,1.348595167,1.348595167
198700,Rotoiti-Rotoehu,Rotoiti-Rotoehu,404.0219337,467.9543587
198800,Kawaha,Kawaha,1.031496111,1.031496111
198900,Fairy Springs,Fairy Springs,0.73745495,0.73745495
199000,Western Heights (Rotorua District),Western Heights (Rotorua District),1.027883748,1.027883748
199100,Pukehangi North,Pukehangi North,1.18204631,1.18204631
199200,Pukehangi South,Pukehangi South,1.111500028,1.111500028
199300,Mangakakahi Central,Mangakakahi Central,1.791613342,1.791613342
199400,Koutu,Koutu,0.95639714,0.95639714
199500,Mangakakahi West,Mangakakahi West,1.017202471,1.017202471
199600,Sunnybrook,Sunnybrook,2.08582487,2.08582487
199700,Fordlands,Fordlands,0.988012109,0.988012109
199800,Kuirau,Kuirau,1.189699434,1.189699434
199900,Utuhina,Utuhina,0.671367914,0.671367914
200000,Pomare,Pomare,1.36824307,1.36824307
200100,Rotorua Central,Rotorua Central,1.80236311,1.80236311
200200,Hillcrest (Rotorua District),Hillcrest (Rotorua District),0.814579843,0.814579843
200300,Victoria,Victoria,0.517682155,0.517682155
200400,Waiohewa,Waiohewa,63.44542851,63.44542851
200500,Glenholme North,Glenholme North,0.84348072,0.84348072
200600,Springfield South,Springfield South,1.186679565,1.186679565
200700,Springfield North,Springfield North,1.301386121,1.301386121
200800,Glenholme South,Glenholme South,0.876944087,0.876944087
200900,Ōwhata West,Owhata West,3.32829461,3.32829461
201000,Holdens Bay-Rotokawa,Holdens Bay-Rotokawa,8.78620238,8.78620238
201100,Ngapuna,Ngapuna,3.494895345,3.494895345
201200,Fenton Park,Fenton Park,1.005444535,1.005444535
201300,Tihiotonga-Whakarewarewa,Tihiotonga-Whakarewarewa,3.283977621,3.283977621
201400,Ōwhata East,Owhata East,1.417286808,1.417286808
201500,Lynmore,Lynmore,1.972457697,1.972457697
201600,Ngakuru,Ngakuru,446.4436412,446.4436412
201700,Kaingaroa-Whakarewarewa,Kaingaroa-Whakarewarewa,465.8024636,530.7423143
201800,Golden Springs,Golden Springs,498.9160526,498.9160526
201900,Manawahe,Manawahe,267.0078631,267.0078631
202000,Matatā-Otakiri,Matata-Otakiri,87.44103064,87.44103064
202100,Onepu Spring,Onepu Spring,98.95001077,98.95001077
202200,Edgecumbe,Edgecumbe,2.006785951,2.006785951
202300,Thornton-Awakeri,Thornton-Awakeri,151.8425998,151.8425998
202400,Te Teko Lakes,Te Teko Lakes,71.10234278,71.10234278
202500,Coastlands,Coastlands,15.66598556,15.66598556
202600,Whakatāne West,Whakatane West,1.832304225,1.832304225
202700,Whakatāne Central,Whakatane Central,2.594857301,2.594857301
202800,Trident,Trident,1.811281924,1.811281924
202900,Allandale,Allandale,1.525627925,1.525627925
203000,Mokorua Bush,Mokorua Bush,1.35707503,1.35707503
203100,Wainui,Wainui,86.55992417,86.55992417
203200,Ōhope,Ohope,6.333527289,6.333527289
203400,Galatea,Galatea,2199.701377,2199.701377
203500,Waingarara-Waimana,Waingarara-Waimana,1448.0989,1448.0989
203600,Murupara,Murupara,6.259941063,6.259941063
203700,Monika Reserve,Monika Reserve,14.18042547,14.18042547
203800,Kawerau Industrial,Kawerau Industrial,5.823243728,5.823243728
203900,Tarawera Park,Tarawera Park,3.558405982,3.558405982
204100,Waiotahi,Waiotahi,141.7128734,141.7128734
204200,Cape Runaway,Cape Runaway,1568.876562,1568.876562
204300,Woodlands,Woodlands,4.4576587,4.4576587
204400,Ōpōtiki,Opotiki,5.744475079,5.744475079
204500,Otara-Tirohanga,Otara-Tirohanga,113.3996467,113.3996467
204600,Oponae,Oponae,1255.593179,1255.593179
204700,East Cape,East Cape,991.2208193,991.2208193
204800,Waipaoa,Waipaoa,2277.321059,2277.321059
204900,Ruatoria-Raukumara,Ruatoria-Raukumara,693.3506243,693.3506243
205000,Tokomaru,Tokomaru,1144.879083,1144.879083
205100,Hangaroa,Hangaroa,1870.119403,1870.119403
205200,Wharekaka,Wharekaka,1198.01871,1198.01871
205300,Te Arai,Te Arai,54.68015117,54.68015117
205400,Hexton,Hexton,119.534414,119.534414
205500,Lytton,Lytton,0.856593078,0.856593078
205600,Makaraka-Awapuni,Makaraka-Awapuni,8.180181356,8.180181356
205700,Riverdale,Riverdale,1.243032058,1.243032058
205800,Te Hapara North,Te Hapara North,1.200517929,1.200517929
205900,Mangapapa North,Mangapapa North,0.619877153,0.619877153
206000,Elgin,Elgin,1.04458146,1.04458146
206100,Te Hapara South,Te Hapara South,0.864435372,0.864435372
206200,Mangapapa East,Mangapapa East,1.657187972,1.657187972
206300,Mangapapa South,Mangapapa South,0.844978711,0.844978711
206400,Te Hapara East,Te Hapara East,0.948240611,0.948240611
206500,Centennial Crescent,Centennial Crescent,0.818989826,0.818989826
206600,Whataupoko East,Whataupoko East,2.546470696,2.546470696
206700,Whataupoko West,Whataupoko West,1.097362188,1.097362188
206800,Gisborne Central,Gisborne Central,1.586942034,1.586942034
206900,Kaiti North,Kaiti North,1.327891236,1.327891236
207000,Kaiti South,Kaiti South,3.41346081,3.41346081
207100,Outer Kaiti,Outer Kaiti,1.453927973,1.453927973
207200,Tamarau,Tamarau,1.114687046,1.114687046
207300,Wainui-Okitu,Wainui-Okitu,5.349203595,5.349203595
207400,Maungataniwha-Raupunga,Maungataniwha-Raupunga,2081.733468,2081.733468
207500,Inland water Lake Waikaremoana,Inland water Lake Waikaremoana,0,51.79730139
207600,Frasertown-Ruakituri,Frasertown-Ruakituri,1333.702861,1333.702861
207700,Whakaki,Whakaki,183.4786733,183.4786733
207800,Wairoa,Wairoa,7.567714622,7.567714622
207900,Mahia,Mahia,471.9670462,471.9670462
208000,Puketitiri-Tutira,Puketitiri-Tutira,2432.981699,2432.981699
208100,Sherenden-Crownthorpe,Sherenden-Crownthorpe,765.7948513,765.7948513
208200,Maraekakaho,Maraekakaho,820.5443907,820.5443907
208300,Puketapu-Eskdale,Puketapu-Eskdale,244.8475132,244.8475132
208400,Omahu-Pakowhai,Omahu-Pakowhai,45.66292309,45.66292309
208500,Bridge Pa,Bridge Pa,23.24248521,23.24248521
208600,Twyford,Twyford,26.01695472,26.01695472
208700,Poukawa,Poukawa,339.9278989,339.9278989
208800,Flaxmere West,Flaxmere West,0.917304978,0.917304978
208900,Omahu Strip,Omahu Strip,1.939253996,1.939253996
209000,Lochain Park,Lochain Park,0.936444122,0.936444122
209100,Flaxmere Park,Flaxmere Park,1.35059446,1.35059446
209200,Flaxmere South,Flaxmere South,0.722575948,0.722575948
209300,Irongate,Irongate,8.282475553,8.282475553
209400,Frimley,Frimley,2.025079831,2.025079831
209500,Camberley,Camberley,0.93084611,0.93084611
209600,Clive,Clive,14.82516217,14.82516217
209700,St Leonards,St Leonards,1.031115498,1.031115498
209800,Mahora,Mahora,0.940135255,0.940135255
209900,Raureka,Raureka,1.055367261,1.055367261
210000,Cornwall Park,Cornwall Park,1.083438,1.083438
210100,Tomoana,Tomoana,3.265799477,3.265799477
210200,Longlands-Pukahu,Longlands-Pukahu,31.26260921,31.26260921
210300,Raceway Park,Raceway Park,1.015339528,1.015339528
210400,Karamu,Karamu,13.28118681,13.28118681
210500,Hastings Central,Hastings Central,1.417448204,1.417448204
210600,Tomoana Crossing,Tomoana Crossing,0.838069457,0.838069457
210700,Akina Park,Akina Park,1.031284456,1.031284456
210800,Queens Square,Queens Square,0.600580399,0.600580399
210900,Mayfair,Mayfair,1.068617058,1.068617058
211000,Parkhaven,Parkhaven,1.015856132,1.015856132
211100,Parkvale,Parkvale,1.241456369,1.241456369
211200,Mangateretere,Mangateretere,37.18538452,37.18538452
211300,Haumoana-Te Awanga,Haumoana-Te Awanga,7.824240023,7.824240023
211400,Lucknow,Lucknow,0.577804294,0.577804294
211500,Karanema-St Hill,Karanema-St Hill,0.945387104,0.945387104
211600,Havelock North-Central,Havelock North-Central,0.473852399,0.473852399
211700,Brookvale,Brookvale,1.739205309,1.739205309
211800,Iona,Iona,1.466329419,1.466329419
211900,Hereworth,Hereworth,1.615509976,1.615509976
212000,Te Mata Hills,Te Mata Hills,12.71270677,12.71270677
212100,Havelock Hills,Havelock Hills,2.987261432,2.987261432
212200,Kahuranaki,Kahuranaki,367.9497328,367.9497328
212300,Bay View,Bay View,29.20530129,29.20530129
212400,Poraiti Hills,Poraiti Hills,10.57867336,10.57867336
212500,Poraiti Flat,Poraiti Flat,7.091168147,7.091168147
212600,Westshore,Westshore,0.93239861,0.93239861
212800,Onekawa West,Onekawa West,3.114561575,3.114561575
212900,Ahuriri,Ahuriri,0.977081191,0.977081191
213000,Taradale West,Taradale West,1.686500153,1.686500153
213100,Greenmeadows West,Greenmeadows West,1.1040822,1.1040822
213200,Taradale South,Taradale South,5.123889455,5.123889455
213300,Bluff Hill,Bluff Hill,1.890328784,1.890328784
213400,Hospital Hill,Hospital Hill,1.495788198,1.495788198
213500,Tamatea West,Tamatea West,0.632295127,0.632295127
213600,Tamatea North,Tamatea North,0.663883759,0.663883759
213700,Taradale Central,Taradale Central,1.177467841,1.177467841
213800,Tamatea East,Tamatea East,0.632019109,0.632019109
213900,Marewa West,Marewa West,0.792261825,0.792261825
214000,Greenmeadows Central,Greenmeadows Central,0.952786908,0.952786908
214100,Onekawa Central,Onekawa Central,0.67702069,0.67702069
214200,Pirimai West,Pirimai West,0.616241154,0.616241154
214300,Napier Central,Napier Central,0.837633387,0.837633387
214400,Greenmeadows South,Greenmeadows South,0.851256776,0.851256776
214500,Nelson Park,Nelson Park,0.781008904,0.781008904
214600,Bledisloe Park,Bledisloe Park,0.882716802,0.882716802
214700,Pirimai East,Pirimai East,0.762399016,0.762399016
214800,Onekawa East,Onekawa East,0.636173786,0.636173786
214900,Tareha Reserve,Tareha Reserve,1.761183764,1.761183764
215000,Marewa East,Marewa East,1.403961514,1.403961514
215100,Onekawa South,Onekawa South,1.086097396,1.086097396
215200,McLean Park,McLean Park,1.341700317,1.341700317
215300,Maraenui,Maraenui,1.052419628,1.052419628
215400,Meeanee-Awatoto,Meeanee-Awatoto,24.31069647,24.31069647
215500,Mangaonuku,Mangaonuku,537.3453689,537.3453689
215600,Makaretu,Makaretu,788.7716095,788.7716095
215700,Waipawa,Waipawa,6.801761665,6.801761665
215800,Waipukurau West,Waipukurau West,5.774311687,5.774311687
215900,Mangarara,Mangarara,838.2988499,838.2988499
216000,Waipukurau East,Waipukurau East,2.262728734,2.262728734
216100,Taurekaitai,Taurekaitai,1153.885603,1153.885603
216200,Port Taranaki,Port Taranaki,1.568778764,1.568778764
216300,Spotswood,Spotswood,3.456121686,3.456121686
216400,Omata,Omata,21.59706365,21.59706365
216500,Ōakura,Oakura,1.677176324,1.677176324
216600,Moturoa,Moturoa,1.016720677,1.016720677
216700,Kaitake,Kaitake,170.2796475,170.2796475
216800,Blagdon-Lynmouth,Blagdon-Lynmouth,1.158572349,1.158572349
216900,Kawaroa,Kawaroa,1.13287219,1.13287219
217000,New Plymouth Central,New Plymouth Central,1.259672041,1.259672041
217100,Marfell,Marfell,0.733341742,0.733341742
217200,Whalers Gate,Whalers Gate,2.085236679,2.085236679
217300,Strandon,Strandon,1.764825788,1.764825788
217400,Westown,Westown,2.37384989,2.37384989
217500,Bell Block West,Bell Block West,4.196159059,4.196159059
217600,Bell Block East,Bell Block East,7.66982546,7.66982546
